order_details_id,order_id,order_date,order_time,item_id,menu_item_id,item_name,category,price
3894,1734,2023-01-30,12:36:42,108,108,"Tofu Pad Thai",Asian,14.50
3895,1734,2023-01-30,12:36:42,125,125,"Spaghetti & Meatballs",Italian,17.95
3896,1734,2023-01-30,12:36:42,117,117,"Chicken Burrito",Mexican,12.95
3897,1734,2023-01-30,12:36:42,129,129,"Mushroom Ravioli",Italian,15.50
3898,1734,2023-01-30,12:36:42,120,120,"Steak Torta",Mexican,13.95
3899,1734,2023-01-30,12:36:42,122,122,"Chips & Salsa",Mexican,7.00
3900,1734,2023-01-30,12:36:42,106,106,"French Fries",American,7.00
3901,1734,2023-01-30,12:36:42,106,106,"French Fries",American,7.00
3902,1735,2023-01-30,12:59:38,102,102,Cheeseburger,American,13.95
3903,1736,2023-01-30,13:34:18,113,113,Edamame,Asian,5.00
3904,1737,2023-01-30,13:41:21,116,116,"Steak Tacos",Mexican,13.95
3905,1737,2023-01-30,13:41:21,103,103,"Hot Dog",American,9.00
3906,1737,2023-01-30,13:41:21,104,104,"Veggie Burger",American,10.50
3907,1738,2023-01-30,13:46:49,101,101,Hamburger,American,12.95
3908,1738,2023-01-30,13:46:49,109,109,"Korean Beef Bowl",Asian,17.95
3909,1738,2023-01-30,13:46:49,117,117,"Chicken Burrito",Mexican,12.95
3910,1738,2023-01-30,13:46:49,127,127,"Meat Lasagna",Italian,17.95
3911,1739,2023-01-30,13:49:56,101,101,Hamburger,American,12.95
3912,1739,2023-01-30,13:49:56,101,101,Hamburger,American,12.95
3913,1740,2023-01-30,14:14:17,103,103,"Hot Dog",American,9.00
3914,1741,2023-01-30,14:19:34,120,120,"Steak Torta",Mexican,13.95
3915,1742,2023-01-30,14:23:30,124,124,Spaghetti,Italian,14.50
3916,1743,2023-01-30,14:25:35,121,121,"Cheese Quesadillas",Mexican,10.50
3917,1744,2023-01-30,14:26:51,101,101,Hamburger,American,12.95
3918,1744,2023-01-30,14:26:51,108,108,"Tofu Pad Thai",Asian,14.50
3919,1744,2023-01-30,14:26:51,118,118,"Steak Burrito",Mexican,14.95
3920,1745,2023-01-30,14:43:16,115,115,"Chicken Tacos",Mexican,11.95
3921,1745,2023-01-30,14:43:16,108,108,"Tofu Pad Thai",Asian,14.50
3922,1745,2023-01-30,14:43:16,126,126,"Fettuccine Alfredo",Italian,14.50
3923,1745,2023-01-30,14:43:16,123,123,"Chips & Guacamole",Mexican,9.00
3924,1746,2023-01-30,15:07:16,108,108,"Tofu Pad Thai",Asian,14.50
3925,1747,2023-01-30,15:17:51,113,113,Edamame,Asian,5.00
3926,1747,2023-01-30,15:17:51,NULL,NULL,NULL,NULL,NULL
3927,1748,2023-01-30,15:32:57,102,102,Cheeseburger,American,13.95
3928,1749,2023-01-30,16:02:56,130,130,"Shrimp Scampi",Italian,19.95
3929,1749,2023-01-30,16:02:56,123,123,"Chips & Guacamole",Mexican,9.00
3930,1749,2023-01-30,16:02:56,NULL,NULL,NULL,NULL,NULL
3931,1750,2023-01-30,16:12:42,101,101,Hamburger,American,12.95
3932,1750,2023-01-30,16:12:42,128,128,"Cheese Lasagna",Italian,15.50
3933,1751,2023-01-30,16:49:58,102,102,Cheeseburger,American,13.95
3934,1751,2023-01-30,16:49:58,125,125,"Spaghetti & Meatballs",Italian,17.95
3935,1752,2023-01-30,16:51:01,127,127,"Meat Lasagna",Italian,17.95
3936,1752,2023-01-30,16:51:01,122,122,"Chips & Salsa",Mexican,7.00
3937,1753,2023-01-30,16:53:40,102,102,Cheeseburger,American,13.95
3938,1753,2023-01-30,16:53:40,123,123,"Chips & Guacamole",Mexican,9.00
3939,1754,2023-01-30,17:11:32,101,101,Hamburger,American,12.95
3940,1754,2023-01-30,17:11:32,103,103,"Hot Dog",American,9.00
3941,1754,2023-01-30,17:11:32,127,127,"Meat Lasagna",Italian,17.95
3942,1754,2023-01-30,17:11:32,105,105,"Mac & Cheese",American,7.00
3943,1755,2023-01-30,17:22:31,109,109,"Korean Beef Bowl",Asian,17.95
3944,1755,2023-01-30,17:22:31,114,114,Potstickers,Asian,9.00
3945,1756,2023-01-30,17:30:17,128,128,"Cheese Lasagna",Italian,15.50
3946,1757,2023-01-30,17:32:30,108,108,"Tofu Pad Thai",Asian,14.50
3947,1757,2023-01-30,17:32:30,110,110,"Pork Ramen",Asian,17.95
3948,1758,2023-01-30,17:38:25,105,105,"Mac & Cheese",American,7.00
3949,1758,2023-01-30,17:38:25,132,132,"Eggplant Parmesan",Italian,16.95
3950,1759,2023-01-30,17:49:25,117,117,"Chicken Burrito",Mexican,12.95
3951,1759,2023-01-30,17:49:25,129,129,"Mushroom Ravioli",Italian,15.50
3952,1759,2023-01-30,17:49:25,119,119,"Chicken Torta",Mexican,11.95
3953,1759,2023-01-30,17:49:25,131,131,"Chicken Parmesan",Italian,17.95
3954,1760,2023-01-30,18:00:46,126,126,"Fettuccine Alfredo",Italian,14.50
3955,1761,2023-01-30,18:02:30,108,108,"Tofu Pad Thai",Asian,14.50
3956,1762,2023-01-30,18:14:18,110,110,"Pork Ramen",Asian,17.95
3957,1763,2023-01-30,18:24:28,125,125,"Spaghetti & Meatballs",Italian,17.95
3958,1764,2023-01-30,18:24:57,127,127,"Meat Lasagna",Italian,17.95
3959,1764,2023-01-30,18:24:57,121,121,"Cheese Quesadillas",Mexican,10.50
3960,1764,2023-01-30,18:24:57,130,130,"Shrimp Scampi",Italian,19.95
3961,1765,2023-01-30,18:32:30,127,127,"Meat Lasagna",Italian,17.95
3962,1765,2023-01-30,18:32:30,129,129,"Mushroom Ravioli",Italian,15.50
3963,1766,2023-01-30,18:50:13,129,129,"Mushroom Ravioli",Italian,15.50
3964,1767,2023-01-30,19:03:49,102,102,Cheeseburger,American,13.95
3965,1767,2023-01-30,19:03:49,108,108,"Tofu Pad Thai",Asian,14.50
3966,1767,2023-01-30,19:03:49,124,124,Spaghetti,Italian,14.50
3967,1767,2023-01-30,19:03:49,117,117,"Chicken Burrito",Mexican,12.95
3968,1768,2023-01-30,19:28:42,103,103,"Hot Dog",American,9.00
3969,1769,2023-01-30,19:28:51,109,109,"Korean Beef Bowl",Asian,17.95
3970,1769,2023-01-30,19:28:51,119,119,"Chicken Torta",Mexican,11.95
3971,1770,2023-01-30,19:31:17,103,103,"Hot Dog",American,9.00
3972,1771,2023-01-30,19:46:17,108,108,"Tofu Pad Thai",Asian,14.50
3973,1771,2023-01-30,19:46:17,131,131,"Chicken Parmesan",Italian,17.95
3974,1772,2023-01-30,19:57:11,127,127,"Meat Lasagna",Italian,17.95
3975,1773,2023-01-30,20:06:40,107,107,"Orange Chicken",Asian,16.50
3976,1773,2023-01-30,20:06:40,108,108,"Tofu Pad Thai",Asian,14.50
3977,1773,2023-01-30,20:06:40,123,123,"Chips & Guacamole",Mexican,9.00
3978,1773,2023-01-30,20:06:40,106,106,"French Fries",American,7.00
3979,1774,2023-01-30,20:07:05,119,119,"Chicken Torta",Mexican,11.95
3980,1775,2023-01-30,20:07:17,118,118,"Steak Burrito",Mexican,14.95
3981,1776,2023-01-30,20:09:16,125,125,"Spaghetti & Meatballs",Italian,17.95
3982,1776,2023-01-30,20:09:16,130,130,"Shrimp Scampi",Italian,19.95
3983,1776,2023-01-30,20:09:16,106,106,"French Fries",American,7.00
3984,1777,2023-01-30,20:11:18,120,120,"Steak Torta",Mexican,13.95
3985,1778,2023-01-30,20:26:02,109,109,"Korean Beef Bowl",Asian,17.95
3986,1779,2023-01-30,20:27:12,116,116,"Steak Tacos",Mexican,13.95
3987,1780,2023-01-30,20:54:47,118,118,"Steak Burrito",Mexican,14.95
3988,1781,2023-01-30,21:05:03,101,101,Hamburger,American,12.95
3989,1781,2023-01-30,21:05:03,116,116,"Steak Tacos",Mexican,13.95
3990,1782,2023-01-30,21:05:29,101,101,Hamburger,American,12.95
3991,1782,2023-01-30,21:05:29,111,111,"California Roll",Asian,11.95
3992,1783,2023-01-30,21:05:39,125,125,"Spaghetti & Meatballs",Italian,17.95
3993,1784,2023-01-30,21:06:05,108,108,"Tofu Pad Thai",Asian,14.50
3994,1784,2023-01-30,21:06:05,125,125,"Spaghetti & Meatballs",Italian,17.95
3995,1784,2023-01-30,21:06:05,127,127,"Meat Lasagna",Italian,17.95
3996,1784,2023-01-30,21:06:05,122,122,"Chips & Salsa",Mexican,7.00
3997,1785,2023-01-30,21:08:02,108,108,"Tofu Pad Thai",Asian,14.50
3998,1785,2023-01-30,21:08:02,124,124,Spaghetti,Italian,14.50
3999,1786,2023-01-30,21:20:25,102,102,Cheeseburger,American,13.95
4000,1786,2023-01-30,21:20:25,114,114,Potstickers,Asian,9.00
4001,1787,2023-01-30,21:25:54,110,110,"Pork Ramen",Asian,17.95
4002,1787,2023-01-30,21:25:54,113,113,Edamame,Asian,5.00
4003,1787,2023-01-30,21:25:54,132,132,"Eggplant Parmesan",Italian,16.95
4004,1788,2023-01-30,21:35:08,118,118,"Steak Burrito",Mexican,14.95
4005,1788,2023-01-30,21:35:08,123,123,"Chips & Guacamole",Mexican,9.00
4006,1789,2023-01-30,21:49:27,125,125,"Spaghetti & Meatballs",Italian,17.95
4007,1789,2023-01-30,21:49:27,120,120,"Steak Torta",Mexican,13.95
4008,1789,2023-01-30,21:49:27,123,123,"Chips & Guacamole",Mexican,9.00
4009,1790,2023-01-30,22:07:03,122,122,"Chips & Salsa",Mexican,7.00
4010,1791,2023-01-30,22:46:02,102,102,Cheeseburger,American,13.95
4011,1791,2023-01-30,22:46:02,125,125,"Spaghetti & Meatballs",Italian,17.95
4012,1791,2023-01-30,22:46:02,112,112,"Salmon Roll",Asian,14.95
4013,1791,2023-01-30,22:46:02,106,106,"French Fries",American,7.00
4014,1792,2023-01-31,11:31:03,129,129,"Mushroom Ravioli",Italian,15.50
4015,1792,2023-01-31,11:31:03,123,123,"Chips & Guacamole",Mexican,9.00
4016,1792,2023-01-31,11:31:03,NULL,NULL,NULL,NULL,NULL
4017,1793,2023-01-31,11:44:04,125,125,"Spaghetti & Meatballs",Italian,17.95
4018,1793,2023-01-31,11:44:04,118,118,"Steak Burrito",Mexican,14.95
4019,1793,2023-01-31,11:44:04,132,132,"Eggplant Parmesan",Italian,16.95
4020,1794,2023-01-31,11:56:54,102,102,Cheeseburger,American,13.95
4021,1795,2023-01-31,13:21:53,101,101,Hamburger,American,12.95
4022,1795,2023-01-31,13:21:53,101,101,Hamburger,American,12.95
4023,1795,2023-01-31,13:21:53,116,116,"Steak Tacos",Mexican,13.95
4024,1795,2023-01-31,13:21:53,104,104,"Veggie Burger",American,10.50
4025,1795,2023-01-31,13:21:53,108,108,"Tofu Pad Thai",Asian,14.50
4026,1795,2023-01-31,13:21:53,125,125,"Spaghetti & Meatballs",Italian,17.95
4027,1795,2023-01-31,13:21:53,129,129,"Mushroom Ravioli",Italian,15.50
4028,1795,2023-01-31,13:21:53,120,120,"Steak Torta",Mexican,13.95
4029,1795,2023-01-31,13:21:53,121,121,"Cheese Quesadillas",Mexican,10.50
4030,1795,2023-01-31,13:21:53,122,122,"Chips & Salsa",Mexican,7.00
4031,1795,2023-01-31,13:21:53,122,122,"Chips & Salsa",Mexican,7.00
4032,1796,2023-01-31,13:31:47,102,102,Cheeseburger,American,13.95
4033,1796,2023-01-31,13:31:47,125,125,"Spaghetti & Meatballs",Italian,17.95
4034,1796,2023-01-31,13:31:47,110,110,"Pork Ramen",Asian,17.95
4035,1796,2023-01-31,13:31:47,111,111,"California Roll",Asian,11.95
4036,1796,2023-01-31,13:31:47,118,118,"Steak Burrito",Mexican,14.95
4037,1796,2023-01-31,13:31:47,121,121,"Cheese Quesadillas",Mexican,10.50
4038,1797,2023-01-31,13:40:00,111,111,"California Roll",Asian,11.95
4039,1797,2023-01-31,13:40:00,106,106,"French Fries",American,7.00
4040,1798,2023-01-31,14:03:30,104,104,"Veggie Burger",American,10.50
4041,1799,2023-01-31,14:07:32,118,118,"Steak Burrito",Mexican,14.95
4042,1800,2023-01-31,14:17:39,123,123,"Chips & Guacamole",Mexican,9.00
4043,1801,2023-01-31,14:37:52,102,102,Cheeseburger,American,13.95
4044,1801,2023-01-31,14:37:52,110,110,"Pork Ramen",Asian,17.95
4045,1801,2023-01-31,14:37:52,117,117,"Chicken Burrito",Mexican,12.95
4046,1801,2023-01-31,14:37:52,120,120,"Steak Torta",Mexican,13.95
4047,1801,2023-01-31,14:37:52,NULL,NULL,NULL,NULL,NULL
4048,1802,2023-01-31,14:55:20,115,115,"Chicken Tacos",Mexican,11.95
4049,1802,2023-01-31,14:55:20,110,110,"Pork Ramen",Asian,17.95
4050,1802,2023-01-31,14:55:20,106,106,"French Fries",American,7.00
4051,1802,2023-01-31,14:55:20,132,132,"Eggplant Parmesan",Italian,16.95
4052,1803,2023-01-31,15:12:38,110,110,"Pork Ramen",Asian,17.95
4053,1803,2023-01-31,15:12:38,127,127,"Meat Lasagna",Italian,17.95
4054,1803,2023-01-31,15:12:38,132,132,"Eggplant Parmesan",Italian,16.95
4055,1804,2023-01-31,15:44:13,116,116,"Steak Tacos",Mexican,13.95
4056,1804,2023-01-31,15:44:13,125,125,"Spaghetti & Meatballs",Italian,17.95
4057,1805,2023-01-31,16:01:42,109,109,"Korean Beef Bowl",Asian,17.95
4058,1805,2023-01-31,16:01:42,123,123,"Chips & Guacamole",Mexican,9.00
4059,1806,2023-01-31,16:02:17,109,109,"Korean Beef Bowl",Asian,17.95
4060,1806,2023-01-31,16:02:17,111,111,"California Roll",Asian,11.95
4061,1806,2023-01-31,16:02:17,113,113,Edamame,Asian,5.00
4062,1807,2023-01-31,16:07:02,107,107,"Orange Chicken",Asian,16.50
4063,1807,2023-01-31,16:07:02,126,126,"Fettuccine Alfredo",Italian,14.50
4064,1807,2023-01-31,16:07:02,131,131,"Chicken Parmesan",Italian,17.95
4065,1808,2023-01-31,16:07:49,107,107,"Orange Chicken",Asian,16.50
4066,1808,2023-01-31,16:07:49,132,132,"Eggplant Parmesan",Italian,16.95
4067,1809,2023-01-31,16:13:08,124,124,Spaghetti,Italian,14.50
4068,1809,2023-01-31,16:13:08,120,120,"Steak Torta",Mexican,13.95
4069,1810,2023-01-31,16:16:19,108,108,"Tofu Pad Thai",Asian,14.50
4070,1811,2023-01-31,16:23:44,126,126,"Fettuccine Alfredo",Italian,14.50
4071,1811,2023-01-31,16:23:44,109,109,"Korean Beef Bowl",Asian,17.95
4072,1811,2023-01-31,16:23:44,118,118,"Steak Burrito",Mexican,14.95
4073,1812,2023-01-31,17:13:55,108,108,"Tofu Pad Thai",Asian,14.50
4074,1812,2023-01-31,17:13:55,132,132,"Eggplant Parmesan",Italian,16.95
4075,1813,2023-01-31,17:21:03,124,124,Spaghetti,Italian,14.50
4076,1813,2023-01-31,17:21:03,132,132,"Eggplant Parmesan",Italian,16.95
4077,1814,2023-01-31,17:24:47,107,107,"Orange Chicken",Asian,16.50
4078,1814,2023-01-31,17:24:47,103,103,"Hot Dog",American,9.00
4079,1814,2023-01-31,17:24:47,120,120,"Steak Torta",Mexican,13.95
4080,1815,2023-01-31,17:33:56,107,107,"Orange Chicken",Asian,16.50
4081,1815,2023-01-31,17:33:56,109,109,"Korean Beef Bowl",Asian,17.95
4082,1815,2023-01-31,17:33:56,110,110,"Pork Ramen",Asian,17.95
4083,1816,2023-01-31,17:59:29,125,125,"Spaghetti & Meatballs",Italian,17.95
4084,1816,2023-01-31,17:59:29,109,109,"Korean Beef Bowl",Asian,17.95
4085,1816,2023-01-31,17:59:29,122,122,"Chips & Salsa",Mexican,7.00
4086,1817,2023-01-31,18:05:04,107,107,"Orange Chicken",Asian,16.50
4087,1817,2023-01-31,18:05:04,118,118,"Steak Burrito",Mexican,14.95
4088,1817,2023-01-31,18:05:04,120,120,"Steak Torta",Mexican,13.95
4089,1818,2023-01-31,18:05:33,111,111,"California Roll",Asian,11.95
4090,1818,2023-01-31,18:05:33,120,120,"Steak Torta",Mexican,13.95
4091,1819,2023-01-31,18:06:26,101,101,Hamburger,American,12.95
4092,1819,2023-01-31,18:06:26,113,113,Edamame,Asian,5.00
4093,1819,2023-01-31,18:06:26,132,132,"Eggplant Parmesan",Italian,16.95
4094,1820,2023-01-31,18:13:57,102,102,Cheeseburger,American,13.95
4095,1820,2023-01-31,18:13:57,125,125,"Spaghetti & Meatballs",Italian,17.95
4096,1820,2023-01-31,18:13:57,111,111,"California Roll",Asian,11.95
4097,1821,2023-01-31,18:14:53,103,103,"Hot Dog",American,9.00
4098,1821,2023-01-31,18:14:53,131,131,"Chicken Parmesan",Italian,17.95
4099,1822,2023-01-31,18:17:53,116,116,"Steak Tacos",Mexican,13.95
4100,1822,2023-01-31,18:17:53,117,117,"Chicken Burrito",Mexican,12.95
4101,1823,2023-01-31,18:19:33,102,102,Cheeseburger,American,13.95
4102,1824,2023-01-31,18:20:38,107,107,"Orange Chicken",Asian,16.50
4103,1824,2023-01-31,18:20:38,105,105,"Mac & Cheese",American,7.00
4104,1825,2023-01-31,18:22:51,108,108,"Tofu Pad Thai",Asian,14.50
4105,1825,2023-01-31,18:22:51,124,124,Spaghetti,Italian,14.50
4106,1825,2023-01-31,18:22:51,120,120,"Steak Torta",Mexican,13.95
4107,1826,2023-01-31,18:33:05,125,125,"Spaghetti & Meatballs",Italian,17.95
4108,1826,2023-01-31,18:33:05,119,119,"Chicken Torta",Mexican,11.95
4109,1826,2023-01-31,18:33:05,119,119,"Chicken Torta",Mexican,11.95
4110,1826,2023-01-31,18:33:05,114,114,Potstickers,Asian,9.00
4111,1827,2023-01-31,18:56:22,117,117,"Chicken Burrito",Mexican,12.95
4112,1827,2023-01-31,18:56:22,129,129,"Mushroom Ravioli",Italian,15.50
4113,1827,2023-01-31,18:56:22,121,121,"Cheese Quesadillas",Mexican,10.50
4114,1828,2023-01-31,19:12:25,113,113,Edamame,Asian,5.00
4115,1828,2023-01-31,19:12:25,123,123,"Chips & Guacamole",Mexican,9.00
4116,1828,2023-01-31,19:12:25,106,106,"French Fries",American,7.00
4117,1829,2023-01-31,19:15:50,102,102,Cheeseburger,American,13.95
4118,1829,2023-01-31,19:15:50,112,112,"Salmon Roll",Asian,14.95
4119,1829,2023-01-31,19:15:50,106,106,"French Fries",American,7.00
4120,1829,2023-01-31,19:15:50,114,114,Potstickers,Asian,9.00
4121,1830,2023-01-31,19:23:54,120,120,"Steak Torta",Mexican,13.95
4122,1831,2023-01-31,20:02:14,120,120,"Steak Torta",Mexican,13.95
4123,1832,2023-01-31,20:08:22,111,111,"California Roll",Asian,11.95
4124,1833,2023-01-31,20:11:10,102,102,Cheeseburger,American,13.95
4125,1833,2023-01-31,20:11:10,129,129,"Mushroom Ravioli",Italian,15.50
4126,1834,2023-01-31,20:26:06,117,117,"Chicken Burrito",Mexican,12.95
4127,1834,2023-01-31,20:26:06,119,119,"Chicken Torta",Mexican,11.95
4128,1835,2023-01-31,20:28:11,102,102,Cheeseburger,American,13.95
4129,1835,2023-01-31,20:28:11,109,109,"Korean Beef Bowl",Asian,17.95
4130,1835,2023-01-31,20:28:11,127,127,"Meat Lasagna",Italian,17.95
4131,1835,2023-01-31,20:28:11,112,112,"Salmon Roll",Asian,14.95
4132,1836,2023-01-31,20:46:18,132,132,"Eggplant Parmesan",Italian,16.95
4133,1837,2023-01-31,20:56:35,101,101,Hamburger,American,12.95
4134,1837,2023-01-31,20:56:35,110,110,"Pork Ramen",Asian,17.95
4135,1837,2023-01-31,20:56:35,128,128,"Cheese Lasagna",Italian,15.50
4136,1837,2023-01-31,20:56:35,132,132,"Eggplant Parmesan",Italian,16.95
4137,1838,2023-01-31,20:56:38,125,125,"Spaghetti & Meatballs",Italian,17.95
4138,1838,2023-01-31,20:56:38,110,110,"Pork Ramen",Asian,17.95
4139,1838,2023-01-31,20:56:38,105,105,"Mac & Cheese",American,7.00
4140,1839,2023-01-31,20:58:38,122,122,"Chips & Salsa",Mexican,7.00
4141,1840,2023-01-31,21:01:00,107,107,"Orange Chicken",Asian,16.50
4142,1840,2023-01-31,21:01:00,108,108,"Tofu Pad Thai",Asian,14.50
4143,1840,2023-01-31,21:01:00,109,109,"Korean Beef Bowl",Asian,17.95
4144,1840,2023-01-31,21:01:00,117,117,"Chicken Burrito",Mexican,12.95
4145,1841,2023-01-31,21:01:18,121,121,"Cheese Quesadillas",Mexican,10.50
4146,1841,2023-01-31,21:01:18,122,122,"Chips & Salsa",Mexican,7.00
4147,1842,2023-01-31,21:07:17,111,111,"California Roll",Asian,11.95
4148,1842,2023-01-31,21:07:17,113,113,Edamame,Asian,5.00
4149,1843,2023-01-31,21:28:07,107,107,"Orange Chicken",Asian,16.50
4150,1843,2023-01-31,21:28:07,113,113,Edamame,Asian,5.00
4151,1844,2023-01-31,22:09:40,112,112,"Salmon Roll",Asian,14.95
4152,1844,2023-01-31,22:09:40,123,123,"Chips & Guacamole",Mexican,9.00
4153,1845,2023-01-31,22:43:07,127,127,"Meat Lasagna",Italian,17.95
4154,1845,2023-01-31,22:43:07,118,118,"Steak Burrito",Mexican,14.95
4155,1845,2023-01-31,22:43:07,121,121,"Cheese Quesadillas",Mexican,10.50
4156,1845,2023-01-31,22:43:07,132,132,"Eggplant Parmesan",Italian,16.95
4157,1846,2023-02-01,11:32:07,107,107,"Orange Chicken",Asian,16.50
4158,1847,2023-02-01,11:36:27,108,108,"Tofu Pad Thai",Asian,14.50
4159,1848,2023-02-01,11:40:46,108,108,"Tofu Pad Thai",Asian,14.50
4160,1848,2023-02-01,11:40:46,110,110,"Pork Ramen",Asian,17.95
4161,1849,2023-02-01,11:40:47,124,124,Spaghetti,Italian,14.50
4162,1849,2023-02-01,11:40:47,125,125,"Spaghetti & Meatballs",Italian,17.95
4163,1849,2023-02-01,11:40:47,120,120,"Steak Torta",Mexican,13.95
4164,1850,2023-02-01,11:44:12,109,109,"Korean Beef Bowl",Asian,17.95
4165,1850,2023-02-01,11:44:12,129,129,"Mushroom Ravioli",Italian,15.50
4166,1851,2023-02-01,11:49:01,107,107,"Orange Chicken",Asian,16.50
4167,1851,2023-02-01,11:49:01,102,102,Cheeseburger,American,13.95
4168,1851,2023-02-01,11:49:01,108,108,"Tofu Pad Thai",Asian,14.50
4169,1851,2023-02-01,11:49:01,127,127,"Meat Lasagna",Italian,17.95
4170,1851,2023-02-01,11:49:01,111,111,"California Roll",Asian,11.95
4171,1851,2023-02-01,11:49:01,113,113,Edamame,Asian,5.00
4172,1851,2023-02-01,11:49:01,118,118,"Steak Burrito",Mexican,14.95
4173,1851,2023-02-01,11:49:01,121,121,"Cheese Quesadillas",Mexican,10.50
4174,1851,2023-02-01,11:49:01,122,122,"Chips & Salsa",Mexican,7.00
4175,1851,2023-02-01,11:49:01,131,131,"Chicken Parmesan",Italian,17.95
4176,1851,2023-02-01,11:49:01,123,123,"Chips & Guacamole",Mexican,9.00
4177,1851,2023-02-01,11:49:01,106,106,"French Fries",American,7.00
4178,1852,2023-02-01,11:54:36,116,116,"Steak Tacos",Mexican,13.95
4179,1852,2023-02-01,11:54:36,125,125,"Spaghetti & Meatballs",Italian,17.95
4180,1853,2023-02-01,12:12:59,117,117,"Chicken Burrito",Mexican,12.95
4181,1853,2023-02-01,12:12:59,111,111,"California Roll",Asian,11.95
4182,1854,2023-02-01,12:27:17,107,107,"Orange Chicken",Asian,16.50
4183,1855,2023-02-01,12:28:09,104,104,"Veggie Burger",American,10.50
4184,1855,2023-02-01,12:28:09,118,118,"Steak Burrito",Mexican,14.95
4185,1855,2023-02-01,12:28:09,105,105,"Mac & Cheese",American,7.00
4186,1855,2023-02-01,12:28:09,131,131,"Chicken Parmesan",Italian,17.95
4187,1856,2023-02-01,12:32:48,120,120,"Steak Torta",Mexican,13.95
4188,1857,2023-02-01,12:34:00,116,116,"Steak Tacos",Mexican,13.95
4189,1858,2023-02-01,12:43:50,122,122,"Chips & Salsa",Mexican,7.00
4190,1859,2023-02-01,13:18:55,118,118,"Steak Burrito",Mexican,14.95
4191,1860,2023-02-01,13:19:52,108,108,"Tofu Pad Thai",Asian,14.50
4192,1861,2023-02-01,13:21:23,130,130,"Shrimp Scampi",Italian,19.95
4193,1862,2023-02-01,13:27:02,102,102,Cheeseburger,American,13.95
4194,1862,2023-02-01,13:27:02,129,129,"Mushroom Ravioli",Italian,15.50
4195,1863,2023-02-01,13:39:45,115,115,"Chicken Tacos",Mexican,11.95
4196,1864,2023-02-01,13:46:26,118,118,"Steak Burrito",Mexican,14.95
4197,1865,2023-02-01,14:09:37,101,101,Hamburger,American,12.95
4198,1865,2023-02-01,14:09:37,103,103,"Hot Dog",American,9.00
4199,1865,2023-02-01,14:09:37,119,119,"Chicken Torta",Mexican,11.95
4200,1865,2023-02-01,14:09:37,130,130,"Shrimp Scampi",Italian,19.95
4201,1866,2023-02-01,14:18:56,115,115,"Chicken Tacos",Mexican,11.95
4202,1866,2023-02-01,14:18:56,108,108,"Tofu Pad Thai",Asian,14.50
4203,1866,2023-02-01,14:18:56,117,117,"Chicken Burrito",Mexican,12.95
4204,1866,2023-02-01,14:18:56,121,121,"Cheese Quesadillas",Mexican,10.50
4205,1866,2023-02-01,14:18:56,105,105,"Mac & Cheese",American,7.00
4206,1866,2023-02-01,14:18:56,123,123,"Chips & Guacamole",Mexican,9.00
4207,1867,2023-02-01,14:35:50,122,122,"Chips & Salsa",Mexican,7.00
4208,1868,2023-02-01,14:35:56,124,124,Spaghetti,Italian,14.50
4209,1868,2023-02-01,14:35:56,123,123,"Chips & Guacamole",Mexican,9.00
4210,1869,2023-02-01,14:37:38,127,127,"Meat Lasagna",Italian,17.95
4211,1869,2023-02-01,14:37:38,113,113,Edamame,Asian,5.00
4212,1869,2023-02-01,14:37:38,119,119,"Chicken Torta",Mexican,11.95
4213,1869,2023-02-01,14:37:38,119,119,"Chicken Torta",Mexican,11.95
4214,1870,2023-02-01,14:45:45,107,107,"Orange Chicken",Asian,16.50
4215,1871,2023-02-01,15:01:40,110,110,"Pork Ramen",Asian,17.95
4216,1872,2023-02-01,15:07:28,117,117,"Chicken Burrito",Mexican,12.95
4217,1872,2023-02-01,15:07:28,129,129,"Mushroom Ravioli",Italian,15.50
4218,1872,2023-02-01,15:07:28,118,118,"Steak Burrito",Mexican,14.95
4219,1872,2023-02-01,15:07:28,106,106,"French Fries",American,7.00
4220,1873,2023-02-01,15:09:20,102,102,Cheeseburger,American,13.95
4221,1873,2023-02-01,15:09:20,120,120,"Steak Torta",Mexican,13.95
4222,1874,2023-02-01,15:19:35,120,120,"Steak Torta",Mexican,13.95
4223,1875,2023-02-01,15:52:26,113,113,Edamame,Asian,5.00
4224,1875,2023-02-01,15:52:26,105,105,"Mac & Cheese",American,7.00
4225,1876,2023-02-01,15:56:21,101,101,Hamburger,American,12.95
4226,1876,2023-02-01,15:56:21,116,116,"Steak Tacos",Mexican,13.95
4227,1876,2023-02-01,15:56:21,125,125,"Spaghetti & Meatballs",Italian,17.95
4228,1876,2023-02-01,15:56:21,130,130,"Shrimp Scampi",Italian,19.95
4229,1877,2023-02-01,16:03:52,105,105,"Mac & Cheese",American,7.00
4230,1877,2023-02-01,16:03:52,130,130,"Shrimp Scampi",Italian,19.95
4231,1878,2023-02-01,16:07:22,108,108,"Tofu Pad Thai",Asian,14.50
4232,1878,2023-02-01,16:07:22,111,111,"California Roll",Asian,11.95
4233,1879,2023-02-01,16:14:27,107,107,"Orange Chicken",Asian,16.50
4234,1880,2023-02-01,16:15:40,110,110,"Pork Ramen",Asian,17.95
4235,1880,2023-02-01,16:15:40,127,127,"Meat Lasagna",Italian,17.95
4236,1880,2023-02-01,16:15:40,129,129,"Mushroom Ravioli",Italian,15.50
4237,1881,2023-02-01,16:16:16,111,111,"California Roll",Asian,11.95
4238,1881,2023-02-01,16:16:16,113,113,Edamame,Asian,5.00
